COD_ENTE;MUN;NUM_ANO;NUM_PERI;COD_INDI;COD_EXIB;VAL_INDI
3138906;Machacalis;2017;6;30;2.3;0.0
3138906;Machacalis;2017;6;31;2.4;2.71
3138906;Machacalis;2017;6;32;2.5;82.55
3138906;Machacalis;2017;6;33;2.6;0.0
3138906;Machacalis;2017;6;34;2.7;0.0
3138906;Machacalis;2017;6;35;2.8;25.06
3138906;Machacalis;2017;6;36;2.9;0.0
3138906;Machacalis;2017;6;38;3.1;0.0
3138906;Machacalis;2017;6;39;3.2;99.23
3138906;Machacalis;2017;6;42;3.5;64.27
3138906;Machacalis;2017;6;43;3.6;18.41
3138906;Machacalis;2017;6;44;4.1;426.83
3138906;Machacalis;2017;6;45;4.2;7228.98
3138906;Machacalis;2017;6;46;4.3;0.0
3138906;Machacalis;2017;6;47;2.10;0.0
3138906;Machacalis;2017;6;48;2.11;100.0
3138906;Machacalis;2017;6;49;2.12;0.0
3138906;Machacalis;2017;6;52;4.4;0.0
3138906;Machacalis;2017;6;53;4.5;1538.46
3138906;Machacalis;2017;6;54;4.6;2777.78
3138906;Machacalis;2017;6;55;4.7;0.0
3138906;Machacalis;2017;6;56;4.8;4693.71
3138906;Machacalis;2017;6;57;4.9;4707.89
3138906;Machacalis;2017;6;58;4.10;3538.53
3138906;Machacalis;2017;6;59;4.11;1013.33
3138906;Machacalis;2017;6;60;4.12;0.0
3138906;Machacalis;2017;6;61;4.13;0.0
3138906;Machacalis;2017;6;65;5.1;5.8
3138906;Machacalis;2017;6;67;1.2;62.47
3138906;Machacalis;2017;6;68;1.3;37.53
3138906;Machacalis;2017;6;82;5.3;100.0
3138906;Machacalis;2017;6;84;4.14;476.19
3138906;Machacalis;2017;6;85;4.15;401.23
3138906;Machacalis;2018;6;24;1.1;29.35
3138906;Machacalis;2018;6;28;2.1;0.0
3138906;Machacalis;2018;6;29;2.2;80.55
3138906;Machacalis;2018;6;30;2.3;0.0
3138906;Machacalis;2018;6;31;2.4;14.85
3138906;Machacalis;2018;6;32;2.5;73.9
3138906;Machacalis;2018;6;33;2.6;0.0
3138906;Machacalis;2018;6;34;2.7;0.0
3138906;Machacalis;2018;6;35;2.8;20.06
3138906;Machacalis;2018;6;36;2.9;0.0
3138906;Machacalis;2018;6;38;3.1;0.0
3138906;Machacalis;2018;6;39;3.2;98.33
3138906;Machacalis;2018;6;42;3.5;75.27
3138906;Machacalis;2018;6;43;3.6;13.48
3138906;Machacalis;2018;6;44;4.1;2173.41
3138906;Machacalis;2018;6;45;4.2;7360.24
3138906;Machacalis;2018;6;46;4.3;0.0
3138906;Machacalis;2018;6;47;2.10;0.0
3138906;Machacalis;2018;6;48;2.11;100.0
3138906;Machacalis;2018;6;49;2.12;0.0
3138906;Machacalis;2018;6;52;4.4;0.0
3138906;Machacalis;2018;6;53;4.5;0.0
3138906;Machacalis;2018;6;54;4.6;7317.29
3138906;Machacalis;2018;6;55;4.7;0.0
3138906;Machacalis;2018;6;56;4.8;5259.98
3138906;Machacalis;2018;6;57;4.9;5259.98
3138906;Machacalis;2018;6;58;4.10;4461.05
3138906;Machacalis;2018;6;59;4.11;798.93
3138906;Machacalis;2018;6;60;4.12;0.0
3138906;Machacalis;2018;6;61;4.13;0.0
3138906;Machacalis;2018;6;65;5.1;5.8
3138906;Machacalis;2018;6;67;1.2;68.03
3138906;Machacalis;2018;6;68;1.3;31.97
3138906;Machacalis;2018;6;82;5.3;100.0
3138906;Machacalis;2018;6;84;4.14;2286.6
3138906;Machacalis;2018;6;85;4.15;2118.07
3138906;Machacalis;2019;6;24;1.1;25.94
3138906;Machacalis;2019;6;28;2.1;0.0
3138906;Machacalis;2019;6;29;2.2;78.26
3138906;Machacalis;2019;6;30;2.3;0.0
3138906;Machacalis;2019;6;31;2.4;11.44
3138906;Machacalis;2019;6;32;2.5;79.16
3138906;Machacalis;2019;6;33;2.6;0.0
3138906;Machacalis;2019;6;34;2.7;0.0
3138906;Machacalis;2019;6;35;2.8;29.31
3138906;Machacalis;2019;6;36;2.9;0.0
3138906;Machacalis;2019;6;38;3.1;0.0
3138906;Machacalis;2019;6;39;3.2;98.62
3138906;Machacalis;2019;6;42;3.5;52.55
3138906;Machacalis;2019;6;43;3.6;31.85
3138906;Machacalis;2019;6;44;4.1;2052.24
3138906;Machacalis;2019;6;45;4.2;9718.83
3138906;Machacalis;2019;6;46;4.3;0.0
3138906;Machacalis;2019;6;47;2.10;0.0
3138906;Machacalis;2019;6;48;2.11;100.0
3138906;Machacalis;2019;6;49;2.12;0.0
3138906;Machacalis;2019;6;52;4.4;0.0
3138906;Machacalis;2019;6;53;4.5;0.0
3138906;Machacalis;2019;6;54;4.6;6428.57
3138906;Machacalis;2019;6;55;4.7;0.0
3138906;Machacalis;2019;6;56;4.8;6580.34
3138906;Machacalis;2019;6;57;4.9;6580.34
3138906;Machacalis;2019;6;58;4.10;3817.01
3138906;Machacalis;2019;6;59;4.11;2313.58
3138906;Machacalis;2019;6;60;4.12;0.0
3138906;Machacalis;2019;6;61;4.13;0.0
3138906;Machacalis;2019;6;67;1.2;67.22
3138906;Machacalis;2019;6;68;1.3;32.78
3138906;Machacalis;2019;6;84;4.14;2272.73
3138906;Machacalis;2019;6;85;4.15;1944.44
3138906;Machacalis;2020;6;24;1.1;27.91
3138906;Machacalis;2020;6;28;2.1;0.0
3138906;Machacalis;2020;6;29;2.2;102.29
3138906;Machacalis;2020;6;30;2.3;0.0
3138906;Machacalis;2020;6;31;2.4;0.0
3138906;Machacalis;2020;6;32;2.5;0.0
3138906;Machacalis;2020;6;33;2.6;0.0
3138906;Machacalis;2020;6;34;2.7;0.0
3138906;Machacalis;2020;6;35;2.8;0.0
3138906;Machacalis;2020;6;36;2.9;0.0
3138906;Machacalis;2020;6;38;3.1;0.0
3138906;Machacalis;2020;6;39;3.2;0.0
3138906;Machacalis;2020;6;42;3.5;0.0
3138906;Machacalis;2020;6;43;3.6;0.0
3138906;Machacalis;2020;6;44;4.1;1914.89
3138906;Machacalis;2020;6;45;4.2;10708.95
3138906;Machacalis;2020;6;46;4.3;0.0
3138906;Machacalis;2020;6;47;2.10;0.0
3138906;Machacalis;2020;6;48;2.11;0.0
3138906;Machacalis;2020;6;49;2.12;0.0
3138906;Machacalis;2020;6;52;4.4;0.0
3138906;Machacalis;2020;6;53;4.5;0.0
3138906;Machacalis;2020;6;54;4.6;0.0
3138906;Machacalis;2020;6;55;4.7;0.0
3138906;Machacalis;2020;6;56;4.8;7076.96
3138906;Machacalis;2020;6;57;4.9;7076.96
3138906;Machacalis;2020;6;58;4.10;0.0
3138906;Machacalis;2020;6;59;4.11;6140.45
3138906;Machacalis;2020;6;60;4.12;0.0
3138906;Machacalis;2020;6;61;4.13;0.0
3138906;Machacalis;2020;6;65;5.1;0.0
3138906;Machacalis;2020;6;66;5.2;0.0
3138906;Machacalis;2020;6;67;1.2;79.34
3138906;Machacalis;2020;6;68;1.3;20.66
3138906;Machacalis;2020;6;84;4.14;2083.33
3138906;Machacalis;2020;6;85;4.15;1840.49
3138906;Machacalis;2021;6;24;1.1;22.09
3138906;Machacalis;2021;6;28;2.1;13.07
3138906;Machacalis;2021;6;29;2.2;83.19
3138906;Machacalis;2021;6;30;2.3;0.0
3138906;Machacalis;2021;6;31;2.4;9.56
3138906;Machacalis;2021;6;32;2.5;80.14
3138906;Machacalis;2021;6;33;2.6;0.46
3138906;Machacalis;2021;6;34;2.7;0.0
3138906;Machacalis;2021;6;35;2.8;17.97
3138906;Machacalis;2021;6;36;2.9;0.0
3138906;Machacalis;2021;6;38;3.1;0.0
3138906;Machacalis;2021;6;39;3.2;98.35
3138906;Machacalis;2021;6;42;3.5;51.77
3138906;Machacalis;2021;6;43;3.6;12.1
3138906;Machacalis;2021;6;44;4.1;1892.84
3138906;Machacalis;2021;6;45;4.2;10992.34
3138906;Machacalis;2021;6;46;4.3;0.0
3138906;Machacalis;2021;6;47;2.10;0.0
3138906;Machacalis;2021;6;48;2.11;95.13
3138906;Machacalis;2021;6;49;2.12;4.87
3138906;Machacalis;2021;6;52;4.4;0.0
3138906;Machacalis;2021;6;53;4.5;0.0
3138906;Machacalis;2021;6;54;4.6;0.0
3138906;Machacalis;2021;6;55;4.7;0.0
3138906;Machacalis;2021;6;56;4.8;8103.36
3138906;Machacalis;2021;6;57;4.9;8103.36
3138906;Machacalis;2021;6;58;4.10;4194.77
3138906;Machacalis;2021;6;59;4.11;980.6
3138906;Machacalis;2021;6;60;4.12;0.0
3138906;Machacalis;2021;6;61;4.13;0.0
3138906;Machacalis;2021;6;67;1.2;71.14
3138906;Machacalis;2021;6;68;1.3;25.12
3138906;Machacalis;2021;6;84;4.14;2027.03
3138906;Machacalis;2021;6;85;4.15;1832.66
3138906;Machacalis;2022;6;24;1.1;26.02
3138906;Machacalis;2022;6;28;2.1;35.55
3138906;Machacalis;2022;6;29;2.2;64.44
3138906;Machacalis;2022;6;30;2.3;0.0
3138906;Machacalis;2022;6;31;2.4;15.92
3138906;Machacalis;2022;6;32;2.5;48.83
3138906;Machacalis;2022;6;33;2.6;0.0
3138906;Machacalis;2022;6;34;2.7;0.0
3138906;Machacalis;2022;6;35;2.8;21.56
3138906;Machacalis;2022;6;36;2.9;0.0
3138906;Machacalis;2022;6;38;3.1;0.0
3138906;Machacalis;2022;6;39;3.2;98.91
3138906;Machacalis;2022;6;42;3.5;41.14
3138906;Machacalis;2022;6;43;3.6;1.16
3138906;Machacalis;2022;6;44;4.1;5925.51
3138906;Machacalis;2022;6;45;4.2;11848.71
3138906;Machacalis;2022;6;46;4.3;0.0
3138906;Machacalis;2022;6;47;2.10;0.0
3138906;Machacalis;2022;6;48;2.11;82.69
3138906;Machacalis;2022;6;49;2.12;17.31
3138906;Machacalis;2022;6;52;4.4;0.0
3138906;Machacalis;2022;6;53;4.5;0.0
3138906;Machacalis;2022;6;54;4.6;0.0
3138906;Machacalis;2022;6;55;4.7;0.0
3138906;Machacalis;2022;6;56;4.8;14687.57
3138906;Machacalis;2022;6;57;4.9;14687.57
3138906;Machacalis;2022;6;58;4.10;6042.46
3138906;Machacalis;2022;6;59;4.11;170.83
3138906;Machacalis;2022;6;60;4.12;0.0
3138906;Machacalis;2022;6;61;4.13;0.0
3138906;Machacalis;2022;6;67;1.2;92.41
3138906;Machacalis;2022;6;68;1.3;7.58
3138906;Machacalis;2022;6;84;4.14;8100.79
3138906;Machacalis;2022;6;85;4.15;4760.69
3138906;Machacalis;2023;6;24;1.1;28.23
3138906;Machacalis;2023;6;28;2.1;32.82
3138906;Machacalis;2023;6;29;2.2;60.77
3138906;Machacalis;2023;6;30;2.3;0.0
3138906;Machacalis;2023;6;31;2.4;15.65
3138906;Machacalis;2023;6;32;2.5;49.07
3138906;Machacalis;2023;6;33;2.6;0.0
3138906;Machacalis;2023;6;34;2.7;0.0
3138906;Machacalis;2023;6;35;2.8;24.03
3138906;Machacalis;2023;6;36;2.9;0.0
3138906;Machacalis;2023;6;38;3.1;0.0
3138906;Machacalis;2023;6;39;3.2;0.0
3138906;Machacalis;2023;6;42;3.5;0.0
3138906;Machacalis;2023;6;43;3.6;0.0
3138906;Machacalis;2023;6;44;4.1;6625.2
3138906;Machacalis;2023;6;45;4.2;12583.3
3138906;Machacalis;2023;6;46;4.3;0.0
3138906;Machacalis;2023;6;47;2.10;0.0
3138906;Machacalis;2023;6;48;2.11;0.0
3138906;Machacalis;2023;6;49;2.12;0.0
3138906;Machacalis;2023;6;52;4.4;0.0
3138906;Machacalis;2023;6;53;4.5;0.0
3138906;Machacalis;2023;6;54;4.6;0.0
3138906;Machacalis;2023;6;55;4.7;0.0
3138906;Machacalis;2023;6;56;4.8;15967.85
3138906;Machacalis;2023;6;57;4.9;15967.85
3138906;Machacalis;2023;6;58;4.10;5829.65
3138906;Machacalis;2023;6;59;4.11;0.0
3138906;Machacalis;2023;6;60;4.12;0.0
3138906;Machacalis;2023;6;61;4.13;0.0
3138906;Machacalis;2023;6;67;1.2;92.35
3138906;Machacalis;2023;6;68;1.3;5.71
3138906;Machacalis;2023;6;84;4.14;7355.36
3138906;Machacalis;2023;6;85;4.15;6239.96
3138906;Machacalis;2024;6;24;1.1;27.23
3138906;Machacalis;2024;6;28;2.1;17.72
3138906;Machacalis;2024;6;29;2.2;60.56
3138906;Machacalis;2024;6;31;2.4;11.1
3138906;Machacalis;2024;6;32;2.5;59.96
3138906;Machacalis;2024;6;35;2.8;20.69
3138906;Machacalis;2024;6;36;2.9;0.1
3138906;Machacalis;2024;6;44;4.1;4310.2
3138906;Machacalis;2024;6;45;4.2;14862.19
3138906;Machacalis;2024;6;56;4.8;15130.59
3138906;Machacalis;2024;6;57;4.9;15130.59
3138906;Machacalis;2024;6;58;4.10;5447.92
3138906;Machacalis;2024;6;67;1.2;74.95
3138906;Machacalis;2024;6;68;1.3;16.97
3138906;Machacalis;2024;6;85;4.15;5304.52
