COD_ENTE;MUN;NUM_ANO;NUM_PERI;COD_INDI;COD_EXIB;VAL_INDI
3144300;Nanuque;2015;1;24;1.1;28.62
3144300;Nanuque;2015;1;28;2.1;8.18
3144300;Nanuque;2015;1;29;2.2;73.0
3144300;Nanuque;2015;1;30;2.3;0.0
3144300;Nanuque;2015;1;31;2.4;18.13
3144300;Nanuque;2015;1;32;2.5;74.31
3144300;Nanuque;2015;1;33;2.6;0.0
3144300;Nanuque;2015;1;34;2.7;0.0
3144300;Nanuque;2015;1;35;2.8;22.16
3144300;Nanuque;2015;1;36;2.9;0.0
3144300;Nanuque;2015;1;38;3.1;0.91
3144300;Nanuque;2015;1;39;3.2;97.96
3144300;Nanuque;2015;1;42;3.5;51.56
3144300;Nanuque;2015;1;43;3.6;23.83
3144300;Nanuque;2015;1;44;4.1;1909.95
3144300;Nanuque;2015;1;45;4.2;7606.31
3144300;Nanuque;2015;1;46;4.3;0.0
3144300;Nanuque;2015;1;47;2.10;0.7
3144300;Nanuque;2015;1;48;2.11;97.05
3144300;Nanuque;2015;1;49;2.12;3.86
3144300;Nanuque;2015;1;52;4.4;0.0
3144300;Nanuque;2015;1;53;4.5;2877.98
3144300;Nanuque;2015;1;54;4.6;2550.29
3144300;Nanuque;2015;1;55;4.7;0.0
3144300;Nanuque;2015;1;56;4.8;4603.12
3144300;Nanuque;2015;1;57;4.9;4603.12
3144300;Nanuque;2015;1;58;4.10;2420.41
3144300;Nanuque;2015;1;59;4.11;1118.8
3144300;Nanuque;2015;1;60;4.12;0.0
3144300;Nanuque;2015;1;65;5.1;4.6
3144300;Nanuque;2015;1;66;5.2;4.2
3144300;Nanuque;2015;1;67;1.2;77.55
3144300;Nanuque;2015;1;68;1.3;22.45
3144300;Nanuque;2015;1;73;5.5;7.5
3144300;Nanuque;2015;1;75;5.7;2.3
3144300;Nanuque;2015;1;82;5.3;90.2
3144300;Nanuque;2015;1;84;4.14;1461.21
3144300;Nanuque;2015;1;85;4.15;2105.72
3144300;Nanuque;2016;1;24;1.1;25.04
3144300;Nanuque;2016;1;28;2.1;3.73
3144300;Nanuque;2016;1;29;2.2;65.67
3144300;Nanuque;2016;1;30;2.3;0.0
3144300;Nanuque;2016;1;31;2.4;29.54
3144300;Nanuque;2016;1;32;2.5;62.96
3144300;Nanuque;2016;1;33;2.6;0.0
3144300;Nanuque;2016;1;34;2.7;0.0
3144300;Nanuque;2016;1;35;2.8;17.86
3144300;Nanuque;2016;1;36;2.9;0.0
3144300;Nanuque;2016;1;38;3.1;0.89
3144300;Nanuque;2016;1;39;3.2;97.88
3144300;Nanuque;2016;1;42;3.5;55.04
3144300;Nanuque;2016;1;43;3.6;24.79
3144300;Nanuque;2016;1;44;4.1;4657.36
3144300;Nanuque;2016;1;45;4.2;6604.35
3144300;Nanuque;2016;1;46;4.3;0.0
3144300;Nanuque;2016;1;47;2.10;58.52
3144300;Nanuque;2016;1;48;2.11;113.84
3144300;Nanuque;2016;1;49;2.12;0.03
3144300;Nanuque;2016;1;52;4.4;0.0
3144300;Nanuque;2016;1;53;4.5;1453.66
3144300;Nanuque;2016;1;54;4.6;3285.0
3144300;Nanuque;2016;1;55;4.7;0.0
3144300;Nanuque;2016;1;56;4.8;5466.01
3144300;Nanuque;2016;1;57;4.9;5466.01
3144300;Nanuque;2016;1;58;4.10;3160.16
3144300;Nanuque;2016;1;59;4.11;1423.53
3144300;Nanuque;2016;1;60;4.12;0.0
3144300;Nanuque;2016;1;65;5.1;4.6
3144300;Nanuque;2016;1;66;5.2;4.2
3144300;Nanuque;2016;1;67;1.2;73.84
3144300;Nanuque;2016;1;68;1.3;26.16
3144300;Nanuque;2016;1;73;5.5;9.4
3144300;Nanuque;2016;1;75;5.7;3.8
3144300;Nanuque;2016;1;82;5.3;86.8
3144300;Nanuque;2016;1;84;4.14;1665.25
3144300;Nanuque;2016;1;85;4.15;5462.76
3144300;Nanuque;2017;6;24;1.1;30.91
3144300;Nanuque;2017;6;28;2.1;30.67
3144300;Nanuque;2017;6;29;2.2;69.05
3144300;Nanuque;2017;6;30;2.3;0.0
3144300;Nanuque;2017;6;31;2.4;26.54
3144300;Nanuque;2017;6;32;2.5;64.8
3144300;Nanuque;2017;6;33;2.6;0.0
3144300;Nanuque;2017;6;34;2.7;0.0
3144300;Nanuque;2017;6;35;2.8;21.14
3144300;Nanuque;2017;6;36;2.9;0.31
3144300;Nanuque;2017;6;38;3.1;0.75
3144300;Nanuque;2017;6;39;3.2;97.81
3144300;Nanuque;2017;6;42;3.5;76.83
3144300;Nanuque;2017;6;43;3.6;7.31
3144300;Nanuque;2017;6;44;4.1;4591.74
3144300;Nanuque;2017;6;45;4.2;7193.35
3144300;Nanuque;2017;6;46;4.3;0.0
3144300;Nanuque;2017;6;47;2.10;0.0
3144300;Nanuque;2017;6;48;2.11;100.54
3144300;Nanuque;2017;6;49;2.12;0.22
3144300;Nanuque;2017;6;52;4.4;0.0
3144300;Nanuque;2017;6;53;4.5;6160.2
3144300;Nanuque;2017;6;54;4.6;2217.86
3144300;Nanuque;2017;6;55;4.7;0.0
3144300;Nanuque;2017;6;56;4.8;5864.94
3144300;Nanuque;2017;6;57;4.9;5864.94
3144300;Nanuque;2017;6;58;4.10;4948.47
3144300;Nanuque;2017;6;59;4.11;470.6
3144300;Nanuque;2017;6;60;4.12;0.0
3144300;Nanuque;2017;6;61;4.13;0.0
3144300;Nanuque;2017;6;65;5.1;4.7
3144300;Nanuque;2017;6;66;5.2;3.7
3144300;Nanuque;2017;6;67;1.2;87.59
3144300;Nanuque;2017;6;68;1.3;12.14
3144300;Nanuque;2017;6;73;5.5;11.8
3144300;Nanuque;2017;6;75;5.7;4.4
3144300;Nanuque;2017;6;82;5.3;83.8
3144300;Nanuque;2017;6;84;4.14;4267.21
3144300;Nanuque;2017;6;85;4.15;4701.99
3144300;Nanuque;2018;6;24;1.1;34.61
3144300;Nanuque;2018;6;28;2.1;0.0
3144300;Nanuque;2018;6;29;2.2;66.87
3144300;Nanuque;2018;6;30;2.3;0.0
3144300;Nanuque;2018;6;31;2.4;28.19
3144300;Nanuque;2018;6;32;2.5;60.61
3144300;Nanuque;2018;6;33;2.6;0.0
3144300;Nanuque;2018;6;34;2.7;0.0
3144300;Nanuque;2018;6;35;2.8;18.94
3144300;Nanuque;2018;6;36;2.9;0.43
3144300;Nanuque;2018;6;38;3.1;0.0
3144300;Nanuque;2018;6;39;3.2;97.87
3144300;Nanuque;2018;6;42;3.5;76.13
3144300;Nanuque;2018;6;43;3.6;6.35
3144300;Nanuque;2018;6;44;4.1;5099.4
3144300;Nanuque;2018;6;45;4.2;6558.61
3144300;Nanuque;2018;6;46;4.3;0.0
3144300;Nanuque;2018;6;47;2.10;0.0
3144300;Nanuque;2018;6;48;2.11;97.29
3144300;Nanuque;2018;6;49;2.12;2.71
3144300;Nanuque;2018;6;52;4.4;0.0
3144300;Nanuque;2018;6;53;4.5;9433.78
3144300;Nanuque;2018;6;54;4.6;5859.7
3144300;Nanuque;2018;6;55;4.7;0.0
3144300;Nanuque;2018;6;56;4.8;6217.3
3144300;Nanuque;2018;6;57;4.9;6217.3
3144300;Nanuque;2018;6;58;4.10;5353.32
3144300;Nanuque;2018;6;59;4.11;446.18
3144300;Nanuque;2018;6;60;4.12;0.0
3144300;Nanuque;2018;6;61;4.13;0.0
3144300;Nanuque;2018;6;65;5.1;4.7
3144300;Nanuque;2018;6;66;5.2;3.7
3144300;Nanuque;2018;6;67;1.2;96.85
3144300;Nanuque;2018;6;68;1.3;3.13
3144300;Nanuque;2018;6;73;5.5;10.0
3144300;Nanuque;2018;6;75;5.7;4.1
3144300;Nanuque;2018;6;82;5.3;85.9
3144300;Nanuque;2018;6;84;4.14;4965.71
3144300;Nanuque;2018;6;85;4.15;5161.79
3144300;Nanuque;2019;6;24;1.1;29.32
3144300;Nanuque;2019;6;28;2.1;0.0
3144300;Nanuque;2019;6;29;2.2;73.34
3144300;Nanuque;2019;6;30;2.3;0.0
3144300;Nanuque;2019;6;31;2.4;29.41
3144300;Nanuque;2019;6;32;2.5;61.1
3144300;Nanuque;2019;6;33;2.6;0.0
3144300;Nanuque;2019;6;34;2.7;0.0
3144300;Nanuque;2019;6;35;2.8;20.31
3144300;Nanuque;2019;6;36;2.9;0.0
3144300;Nanuque;2019;6;38;3.1;0.0
3144300;Nanuque;2019;6;39;3.2;98.54
3144300;Nanuque;2019;6;42;3.5;73.59
3144300;Nanuque;2019;6;43;3.6;11.32
3144300;Nanuque;2019;6;44;4.1;5476.66
3144300;Nanuque;2019;6;45;4.2;6793.61
3144300;Nanuque;2019;6;46;4.3;0.0
3144300;Nanuque;2019;6;47;2.10;0.0
3144300;Nanuque;2019;6;48;2.11;99.79
3144300;Nanuque;2019;6;49;2.12;0.21
3144300;Nanuque;2019;6;52;4.4;0.0
3144300;Nanuque;2019;6;53;4.5;9333.22
3144300;Nanuque;2019;6;54;4.6;6899.66
3144300;Nanuque;2019;6;55;4.7;0.0
3144300;Nanuque;2019;6;56;4.8;6522.78
3144300;Nanuque;2019;6;57;4.9;6522.78
3144300;Nanuque;2019;6;58;4.10;5303.11
