COD_ENTE;MUN;NUM_ANO;NUM_PERI;COD_INDI;COD_EXIB;VAL_INDI
3148509;Pavão;2015;1;24;1.1;25.08
3148509;Pavão;2015;1;28;2.1;6.79
3148509;Pavão;2015;1;29;2.2;81.01
3148509;Pavão;2015;1;30;2.3;0.0
3148509;Pavão;2015;1;31;2.4;15.85
3148509;Pavão;2015;1;32;2.5;77.5
3148509;Pavão;2015;1;33;2.6;0.0
3148509;Pavão;2015;1;34;2.7;0.0
3148509;Pavão;2015;1;35;2.8;22.5
3148509;Pavão;2015;1;36;2.9;0.0
3148509;Pavão;2015;1;38;3.1;0.0
3148509;Pavão;2015;1;39;3.2;95.24
3148509;Pavão;2015;1;42;3.5;50.58
3148509;Pavão;2015;1;43;3.6;14.67
3148509;Pavão;2015;1;44;4.1;2150.4
3148509;Pavão;2015;1;45;4.2;7877.99
3148509;Pavão;2015;1;46;4.3;0.0
3148509;Pavão;2015;1;47;2.10;0.0
3148509;Pavão;2015;1;48;2.11;99.77
3148509;Pavão;2015;1;49;2.12;0.22
3148509;Pavão;2015;1;52;4.4;0.0
3148509;Pavão;2015;1;53;4.5;0.0
3148509;Pavão;2015;1;54;4.6;3125.0
3148509;Pavão;2015;1;55;4.7;0.0
3148509;Pavão;2015;1;56;4.8;5295.49
3148509;Pavão;2015;1;57;4.9;5295.49
3148509;Pavão;2015;1;58;4.10;2773.87
3148509;Pavão;2015;1;59;4.11;804.69
3148509;Pavão;2015;1;60;4.12;0.0
3148509;Pavão;2015;1;65;5.1;6.4
3148509;Pavão;2015;1;67;1.2;64.5
3148509;Pavão;2015;1;68;1.3;35.5
3148509;Pavão;2015;1;73;5.5;2.3
3148509;Pavão;2015;1;75;5.7;0.7
3148509;Pavão;2015;1;82;5.3;97.0
3148509;Pavão;2015;1;84;4.14;2664.68
3148509;Pavão;2015;1;85;4.15;2038.84
3148509;Pavão;2016;1;24;1.1;26.3
3148509;Pavão;2016;1;28;2.1;33.53
3148509;Pavão;2016;1;29;2.2;65.52
3148509;Pavão;2016;1;30;2.3;0.0
3148509;Pavão;2016;1;31;2.4;20.55
3148509;Pavão;2016;1;32;2.5;65.8
3148509;Pavão;2016;1;33;2.6;0.0
3148509;Pavão;2016;1;34;2.7;0.0
3148509;Pavão;2016;1;35;2.8;29.07
3148509;Pavão;2016;1;36;2.9;0.0
3148509;Pavão;2016;1;38;3.1;0.0
3148509;Pavão;2016;1;39;3.2;98.16
