COD_ENTE;MUN;NUM_ANO;NUM_PERI;COD_INDI;COD_EXIB;VAL_INDI
3137007;Ladainha;2015;1;24;1.1;25.14
3137007;Ladainha;2015;1;28;2.1;10.21
3137007;Ladainha;2015;1;29;2.2;85.57
3137007;Ladainha;2015;1;30;2.3;0.0
3137007;Ladainha;2015;1;31;2.4;27.39
3137007;Ladainha;2015;1;32;2.5;66.45
3137007;Ladainha;2015;1;33;2.6;0.0
3137007;Ladainha;2015;1;34;2.7;0.0
3137007;Ladainha;2015;1;35;2.8;27.35
3137007;Ladainha;2015;1;36;2.9;2.48
3137007;Ladainha;2015;1;38;3.1;7.08
3137007;Ladainha;2015;1;39;3.2;95.86
3137007;Ladainha;2015;1;42;3.5;59.19
3137007;Ladainha;2015;1;43;3.6;17.97
3137007;Ladainha;2015;1;44;4.1;5364.83
3137007;Ladainha;2015;1;45;4.2;3815.82
3137007;Ladainha;2015;1;46;4.3;0.0
3137007;Ladainha;2015;1;47;2.10;200.58
3137007;Ladainha;2015;1;48;2.11;108.88
3137007;Ladainha;2015;1;49;2.12;0.0
3137007;Ladainha;2015;1;52;4.4;0.0
3137007;Ladainha;2015;1;53;4.5;9444.77
3137007;Ladainha;2015;1;54;4.6;0.0
3137007;Ladainha;2015;1;55;4.7;0.0
3137007;Ladainha;2015;1;56;4.8;4257.67
3137007;Ladainha;2015;1;57;4.9;4257.67
3137007;Ladainha;2015;1;58;4.10;2648.84
3137007;Ladainha;2015;1;59;4.11;804.2
3137007;Ladainha;2015;1;60;4.12;0.0
3137007;Ladainha;2015;1;67;1.2;72.59
3137007;Ladainha;2015;1;68;1.3;26.06
3137007;Ladainha;2015;1;73;5.5;1.6
3137007;Ladainha;2015;1;75;5.7;1.1
3137007;Ladainha;2015;1;82;5.3;97.3
3137007;Ladainha;2015;1;84;4.14;7452.43
3137007;Ladainha;2015;1;85;4.15;2483.87
3137007;Ladainha;2016;1;24;1.1;28.72
3137007;Ladainha;2016;1;28;2.1;5.7
3137007;Ladainha;2016;1;29;2.2;85.73
3137007;Ladainha;2016;1;30;2.3;0.0
3137007;Ladainha;2016;1;31;2.4;9.71
3137007;Ladainha;2016;1;32;2.5;51.07
3137007;Ladainha;2016;1;33;2.6;0.0
3137007;Ladainha;2016;1;34;2.7;0.0
3137007;Ladainha;2016;1;35;2.8;38.16
3137007;Ladainha;2016;1;36;2.9;1.42
3137007;Ladainha;2016;1;38;3.1;6.58
3137007;Ladainha;2016;1;39;3.2;90.27
3137007;Ladainha;2016;1;42;3.5;42.72
3137007;Ladainha;2016;1;43;3.6;17.19
3137007;Ladainha;2016;1;44;4.1;2383.09
3137007;Ladainha;2016;1;45;4.2;5949.33
3137007;Ladainha;2016;1;46;4.3;0.0
3137007;Ladainha;2016;1;47;2.10;0.0
3137007;Ladainha;2016;1;48;2.11;107.04
3137007;Ladainha;2016;1;49;2.12;0.0
3137007;Ladainha;2016;1;52;4.4;0.0
3137007;Ladainha;2016;1;53;4.5;4600.7
3137007;Ladainha;2016;1;54;4.6;6169.27
3137007;Ladainha;2016;1;55;4.7;0.0
3137007;Ladainha;2016;1;56;4.8;4800.51
3137007;Ladainha;2016;1;57;4.9;4800.51
3137007;Ladainha;2016;1;58;4.10;3288.78
