COD_ENTE;MUN;NUM_ANO;NUM_PERI;COD_INDI;COD_EXIB;VAL_INDI
3139201;Malacacheta;2015;1;24;1.1;29.37
3139201;Malacacheta;2015;1;28;2.1;8.19
3139201;Malacacheta;2015;1;29;2.2;62.0
3139201;Malacacheta;2015;1;30;2.3;0.0
3139201;Malacacheta;2015;1;31;2.4;15.77
3139201;Malacacheta;2015;1;32;2.5;78.48
3139201;Malacacheta;2015;1;33;2.6;0.0
3139201;Malacacheta;2015;1;34;2.7;0.0
3139201;Malacacheta;2015;1;35;2.8;23.51
3139201;Malacacheta;2015;1;36;2.9;0.0
3139201;Malacacheta;2015;1;38;3.1;0.0
3139201;Malacacheta;2015;1;39;3.2;98.22
3139201;Malacacheta;2015;1;42;3.5;31.63
3139201;Malacacheta;2015;1;43;3.6;28.47
3139201;Malacacheta;2015;1;44;4.1;2120.83
3139201;Malacacheta;2015;1;45;4.2;9507.45
3139201;Malacacheta;2015;1;46;4.3;0.0
3139201;Malacacheta;2015;1;47;2.10;0.0
3139201;Malacacheta;2015;1;48;2.11;102.33
3139201;Malacacheta;2015;1;49;2.12;0.65
3139201;Malacacheta;2015;1;52;4.4;0.0
3139201;Malacacheta;2015;1;53;4.5;0.0
3139201;Malacacheta;2015;1;54;4.6;2828.09
3139201;Malacacheta;2015;1;55;4.7;0.0
3139201;Malacacheta;2015;1;56;4.8;5825.21
3139201;Malacacheta;2015;1;57;4.9;5825.21
3139201;Malacacheta;2015;1;58;4.10;1900.47
3139201;Malacacheta;2015;1;59;4.11;1710.54
3139201;Malacacheta;2015;1;60;4.12;0.0
3139201;Malacacheta;2015;1;65;5.1;5.1
3139201;Malacacheta;2015;1;67;1.2;69.67
3139201;Malacacheta;2015;1;68;1.3;27.09
3139201;Malacacheta;2015;1;73;5.5;1.3
3139201;Malacacheta;2015;1;75;5.7;0.3
3139201;Malacacheta;2015;1;82;5.3;98.4
3139201;Malacacheta;2015;1;84;4.14;2018.57
3139201;Malacacheta;2015;1;85;4.15;2154.52
3139201;Malacacheta;2016;1;24;1.1;25.83
3139201;Malacacheta;2016;1;28;2.1;14.92
