COD_ENTE;MUN;NUM_ANO;NUM_PERI;COD_INDI;COD_EXIB;VAL_INDI
3166709;Serra dos Aimorés;2015;1;24;1.1;25.43
3166709;Serra dos Aimorés;2015;1;28;2.1;8.94
3166709;Serra dos Aimorés;2015;1;29;2.2;81.26
3166709;Serra dos Aimorés;2015;1;30;2.3;0.0
3166709;Serra dos Aimorés;2015;1;31;2.4;17.25
3166709;Serra dos Aimorés;2015;1;32;2.5;76.36
3166709;Serra dos Aimorés;2015;1;33;2.6;0.0
3166709;Serra dos Aimorés;2015;1;34;2.7;0.0
3166709;Serra dos Aimorés;2015;1;35;2.8;34.25
3166709;Serra dos Aimorés;2015;1;36;2.9;0.0
3166709;Serra dos Aimorés;2015;1;38;3.1;2.79
3166709;Serra dos Aimorés;2015;1;39;3.2;96.03
3166709;Serra dos Aimorés;2015;1;42;3.5;84.07
3166709;Serra dos Aimorés;2015;1;43;3.6;0.0
3166709;Serra dos Aimorés;2015;1;44;4.1;2391.39
3166709;Serra dos Aimorés;2015;1;45;4.2;6246.53
3166709;Serra dos Aimorés;2015;1;46;4.3;0.0
3166709;Serra dos Aimorés;2015;1;47;2.10;0.0
3166709;Serra dos Aimorés;2015;1;48;2.11;102.84
3166709;Serra dos Aimorés;2015;1;49;2.12;0.02
3166709;Serra dos Aimorés;2015;1;52;4.4;0.0
3166709;Serra dos Aimorés;2015;1;53;4.5;1584.96
3166709;Serra dos Aimorés;2015;1;54;4.6;0.0
3166709;Serra dos Aimorés;2015;1;55;4.7;0.0
3166709;Serra dos Aimorés;2015;1;56;4.8;4446.88
3166709;Serra dos Aimorés;2015;1;57;4.9;4446.88
3166709;Serra dos Aimorés;2015;1;58;4.10;3830.94
3166709;Serra dos Aimorés;2015;1;59;4.11;0.0
3166709;Serra dos Aimorés;2015;1;60;4.12;0.0
3166709;Serra dos Aimorés;2015;1;65;5.1;5.7
3166709;Serra dos Aimorés;2015;1;67;1.2;96.93
3166709;Serra dos Aimorés;2015;1;68;1.3;2.25
3166709;Serra dos Aimorés;2015;1;73;5.5;1.6
3166709;Serra dos Aimorés;2015;1;82;5.3;98.4
3166709;Serra dos Aimorés;2015;1;84;4.14;3006.4
3166709;Serra dos Aimorés;2015;1;85;4.15;1843.93
3166709;Serra dos Aimorés;2016;1;24;1.1;27.89
3166709;Serra dos Aimorés;2016;1;28;2.1;1.91
3166709;Serra dos Aimorés;2016;1;29;2.2;76.1
3166709;Serra dos Aimorés;2016;1;30;2.3;0.0
3166709;Serra dos Aimorés;2016;1;31;2.4;10.02
3166709;Serra dos Aimorés;2016;1;32;2.5;76.99
3166709;Serra dos Aimorés;2016;1;33;2.6;0.0
3166709;Serra dos Aimorés;2016;1;34;2.7;0.0
3166709;Serra dos Aimorés;2016;1;35;2.8;34.56
3166709;Serra dos Aimorés;2016;1;36;2.9;0.0
3166709;Serra dos Aimorés;2016;1;38;3.1;3.21
3166709;Serra dos Aimorés;2016;1;39;3.2;98.8
3166709;Serra dos Aimorés;2016;1;42;3.5;58.88
3166709;Serra dos Aimorés;2016;1;43;3.6;9.47
3166709;Serra dos Aimorés;2016;1;44;4.1;2049.94
3166709;Serra dos Aimorés;2016;1;45;4.2;8221.44
3166709;Serra dos Aimorés;2016;1;46;4.3;0.0
3166709;Serra dos Aimorés;2016;1;47;2.10;184.36
3166709;Serra dos Aimorés;2016;1;48;2.11;102.28
3166709;Serra dos Aimorés;2016;1;49;2.12;1.03
3166709;Serra dos Aimorés;2016;1;52;4.4;0.0
3166709;Serra dos Aimorés;2016;1;53;4.5;2479.61
3166709;Serra dos Aimorés;2016;1;54;4.6;8615.74
3166709;Serra dos Aimorés;2016;1;55;4.7;0.0
3166709;Serra dos Aimorés;2016;1;56;4.8;5767.42
3166709;Serra dos Aimorés;2016;1;57;4.9;5767.42
3166709;Serra dos Aimorés;2016;1;58;4.10;3561.63
3166709;Serra dos Aimorés;2016;1;59;4.11;572.77
3166709;Serra dos Aimorés;2016;1;60;4.12;0.0
3166709;Serra dos Aimorés;2016;1;65;5.1;5.7
3166709;Serra dos Aimorés;2016;1;67;1.2;90.71
3166709;Serra dos Aimorés;2016;1;68;1.3;5.46
3166709;Serra dos Aimorés;2016;1;73;5.5;0.7
3166709;Serra dos Aimorés;2016;1;82;5.3;99.3
3166709;Serra dos Aimorés;2016;1;84;4.14;1830.84
3166709;Serra dos Aimorés;2016;1;85;4.15;2076.16
3166709;Serra dos Aimorés;2017;6;24;1.1;26.17
3166709;Serra dos Aimorés;2017;6;28;2.1;27.98
3166709;Serra dos Aimorés;2017;6;29;2.2;73.38
3166709;Serra dos Aimorés;2017;6;30;2.3;0.0
3166709;Serra dos Aimorés;2017;6;31;2.4;23.09
3166709;Serra dos Aimorés;2017;6;32;2.5;63.19
3166709;Serra dos Aimorés;2017;6;33;2.6;0.0
3166709;Serra dos Aimorés;2017;6;34;2.7;0.0
3166709;Serra dos Aimorés;2017;6;35;2.8;27.49
3166709;Serra dos Aimorés;2017;6;36;2.9;0.0
3166709;Serra dos Aimorés;2017;6;38;3.1;3.73
3166709;Serra dos Aimorés;2017;6;39;3.2;98.45
3166709;Serra dos Aimorés;2017;6;42;3.5;62.39
3166709;Serra dos Aimorés;2017;6;43;3.6;15.81
3166709;Serra dos Aimorés;2017;6;44;4.1;4011.18
3166709;Serra dos Aimorés;2017;6;45;4.2;4789.65
3166709;Serra dos Aimorés;2017;6;46;4.3;0.0
3166709;Serra dos Aimorés;2017;6;47;2.10;0.0
3166709;Serra dos Aimorés;2017;6;48;2.11;103.64
3166709;Serra dos Aimorés;2017;6;49;2.12;0.24
3166709;Serra dos Aimorés;2017;6;52;4.4;0.0
3166709;Serra dos Aimorés;2017;6;53;4.5;3520.0
3166709;Serra dos Aimorés;2017;6;54;4.6;3521.13
3166709;Serra dos Aimorés;2017;6;55;4.7;0.0
3166709;Serra dos Aimorés;2017;6;56;4.8;4438.1
3166709;Serra dos Aimorés;2017;6;57;4.9;4438.1
3166709;Serra dos Aimorés;2017;6;58;4.10;3209.16
3166709;Serra dos Aimorés;2017;6;59;4.11;813.11
3166709;Serra dos Aimorés;2017;6;60;4.12;0.0
3166709;Serra dos Aimorés;2017;6;61;4.13;0.0
3166709;Serra dos Aimorés;2017;6;65;5.1;5.7
3166709;Serra dos Aimorés;2017;6;67;1.2;72.94
3166709;Serra dos Aimorés;2017;6;68;1.3;27.06
3166709;Serra dos Aimorés;2017;6;73;5.5;0.4
3166709;Serra dos Aimorés;2017;6;75;5.7;0.3
3166709;Serra dos Aimorés;2017;6;82;5.3;99.3
3166709;Serra dos Aimorés;2017;6;84;4.14;4294.32
3166709;Serra dos Aimorés;2017;6;85;4.15;3933.13
3166709;Serra dos Aimorés;2018;6;24;1.1;27.8
3166709;Serra dos Aimorés;2018;6;28;2.1;0.0
3166709;Serra dos Aimorés;2018;6;29;2.2;89.68
3166709;Serra dos Aimorés;2018;6;30;2.3;0.0
3166709;Serra dos Aimorés;2018;6;31;2.4;23.84
3166709;Serra dos Aimorés;2018;6;32;2.5;62.34
3166709;Serra dos Aimorés;2018;6;33;2.6;0.0
3166709;Serra dos Aimorés;2018;6;34;2.7;0.0
3166709;Serra dos Aimorés;2018;6;35;2.8;23.93
3166709;Serra dos Aimorés;2018;6;36;2.9;0.0
3166709;Serra dos Aimorés;2018;6;38;3.1;0.0
3166709;Serra dos Aimorés;2018;6;39;3.2;97.99
3166709;Serra dos Aimorés;2018;6;42;3.5;56.13
3166709;Serra dos Aimorés;2018;6;43;3.6;23.43
3166709;Serra dos Aimorés;2018;6;44;4.1;3877.8
3166709;Serra dos Aimorés;2018;6;45;4.2;5909.28
3166709;Serra dos Aimorés;2018;6;46;4.3;0.0
3166709;Serra dos Aimorés;2018;6;47;2.10;0.0
3166709;Serra dos Aimorés;2018;6;48;2.11;99.15
3166709;Serra dos Aimorés;2018;6;49;2.12;0.85
3166709;Serra dos Aimorés;2018;6;52;4.4;0.0
3166709;Serra dos Aimorés;2018;6;53;4.5;8880.85
3166709;Serra dos Aimorés;2018;6;54;4.6;5710.96
3166709;Serra dos Aimorés;2018;6;55;4.7;0.0
3166709;Serra dos Aimorés;2018;6;56;4.8;5266.53
3166709;Serra dos Aimorés;2018;6;57;4.9;5266.53
3166709;Serra dos Aimorés;2018;6;58;4.10;3429.69
3166709;Serra dos Aimorés;2018;6;59;4.11;1431.95
3166709;Serra dos Aimorés;2018;6;60;4.12;0.0
3166709;Serra dos Aimorés;2018;6;61;4.13;0.0
3166709;Serra dos Aimorés;2018;6;65;5.1;5.7
3166709;Serra dos Aimorés;2018;6;67;1.2;81.66
3166709;Serra dos Aimorés;2018;6;68;1.3;18.34
3166709;Serra dos Aimorés;2018;6;73;5.5;0.8
3166709;Serra dos Aimorés;2018;6;75;5.7;0.3
3166709;Serra dos Aimorés;2018;6;82;5.3;98.9
3166709;Serra dos Aimorés;2018;6;84;4.14;2475.89
3166709;Serra dos Aimorés;2018;6;85;4.15;4595.06
3166709;Serra dos Aimorés;2019;6;24;1.1;27.6
3166709;Serra dos Aimorés;2019;6;28;2.1;0.0
3166709;Serra dos Aimorés;2019;6;29;2.2;66.98
3166709;Serra dos Aimorés;2019;6;30;2.3;0.0
3166709;Serra dos Aimorés;2019;6;31;2.4;27.75
3166709;Serra dos Aimorés;2019;6;32;2.5;55.31
3166709;Serra dos Aimorés;2019;6;33;2.6;0.0
