COD_ENTE;MUN;NUM_ANO;NUM_PERI;COD_INDI;COD_EXIB;VAL_INDI
3168606;Teófilo Otoni;2015;1;24;1.1;26.45
3168606;Teófilo Otoni;2015;1;28;2.1;15.37
3168606;Teófilo Otoni;2015;1;29;2.2;74.77
3168606;Teófilo Otoni;2015;1;30;2.3;0.0
3168606;Teófilo Otoni;2015;1;31;2.4;21.87
3168606;Teófilo Otoni;2015;1;32;2.5;71.25
3168606;Teófilo Otoni;2015;1;33;2.6;0.0
3168606;Teófilo Otoni;2015;1;34;2.7;0.0
3168606;Teófilo Otoni;2015;1;35;2.8;18.98
3168606;Teófilo Otoni;2015;1;36;2.9;0.0
3168606;Teófilo Otoni;2015;1;38;3.1;1.08
3168606;Teófilo Otoni;2015;1;39;3.2;97.5
3168606;Teófilo Otoni;2015;1;42;3.5;45.6
3168606;Teófilo Otoni;2015;1;43;3.6;15.89
3168606;Teófilo Otoni;2015;1;44;4.1;2663.31
3168606;Teófilo Otoni;2015;1;45;4.2;6153.78
3168606;Teófilo Otoni;2015;1;46;4.3;0.0
3168606;Teófilo Otoni;2015;1;47;2.10;0.0
3168606;Teófilo Otoni;2015;1;48;2.11;97.69
3168606;Teófilo Otoni;2015;1;49;2.12;4.97
3168606;Teófilo Otoni;2015;1;52;4.4;0.0
3168606;Teófilo Otoni;2015;1;53;4.5;2881.26
3168606;Teófilo Otoni;2015;1;54;4.6;3370.1
3168606;Teófilo Otoni;2015;1;55;4.7;0.0
3168606;Teófilo Otoni;2015;1;56;4.8;4631.85
3168606;Teófilo Otoni;2015;1;57;4.9;4631.85
3168606;Teófilo Otoni;2015;1;58;4.10;2197.98
3168606;Teófilo Otoni;2015;1;59;4.11;766.16
3168606;Teófilo Otoni;2015;1;60;4.12;0.0
3168606;Teófilo Otoni;2015;1;65;5.1;6.0
3168606;Teófilo Otoni;2015;1;66;5.2;4.5
3168606;Teófilo Otoni;2015;1;67;1.2;72.34
3168606;Teófilo Otoni;2015;1;68;1.3;27.47
3168606;Teófilo Otoni;2015;1;73;5.5;10.0
3168606;Teófilo Otoni;2015;1;75;5.7;0.7
3168606;Teófilo Otoni;2015;1;82;5.3;89.3
3168606;Teófilo Otoni;2015;1;84;4.14;3076.71
3168606;Teófilo Otoni;2015;1;85;4.15;1817.74
3168606;Teófilo Otoni;2016;1;24;1.1;26.04
3168606;Teófilo Otoni;2016;1;28;2.1;5.53
3168606;Teófilo Otoni;2016;1;29;2.2;76.52
3168606;Teófilo Otoni;2016;1;30;2.3;0.0
3168606;Teófilo Otoni;2016;1;31;2.4;18.41
3168606;Teófilo Otoni;2016;1;32;2.5;62.96
3168606;Teófilo Otoni;2016;1;33;2.6;0.0
3168606;Teófilo Otoni;2016;1;34;2.7;0.0
3168606;Teófilo Otoni;2016;1;35;2.8;17.83
