COD_ENTE;MUN;NUM_ANO;NUM_PERI;COD_INDI;COD_EXIB;VAL_INDI
3146206;Ouro Verde de Minas;2015;1;24;1.1;27.53
3146206;Ouro Verde de Minas;2015;1;28;2.1;16.16
3146206;Ouro Verde de Minas;2015;1;29;2.2;65.25
3146206;Ouro Verde de Minas;2015;1;30;2.3;0.0
3146206;Ouro Verde de Minas;2015;1;31;2.4;17.57
3146206;Ouro Verde de Minas;2015;1;32;2.5;70.23
3146206;Ouro Verde de Minas;2015;1;33;2.6;0.0
3146206;Ouro Verde de Minas;2015;1;34;2.7;0.0
3146206;Ouro Verde de Minas;2015;1;35;2.8;28.25
3146206;Ouro Verde de Minas;2015;1;36;2.9;0.0
3146206;Ouro Verde de Minas;2015;1;38;3.1;10.02
3146206;Ouro Verde de Minas;2015;1;39;3.2;96.32
3146206;Ouro Verde de Minas;2015;1;42;3.5;49.7
3146206;Ouro Verde de Minas;2015;1;43;3.6;24.98
3146206;Ouro Verde de Minas;2015;1;44;4.1;3431.63
3146206;Ouro Verde de Minas;2015;1;45;4.2;6416.22
3146206;Ouro Verde de Minas;2015;1;46;4.3;0.0
3146206;Ouro Verde de Minas;2015;1;47;2.10;0.0
3146206;Ouro Verde de Minas;2015;1;48;2.11;111.13
3146206;Ouro Verde de Minas;2015;1;49;2.12;0.0
3146206;Ouro Verde de Minas;2015;1;52;4.4;0.0
3146206;Ouro Verde de Minas;2015;1;53;4.5;0.0
3146206;Ouro Verde de Minas;2015;1;54;4.6;0.0
3146206;Ouro Verde de Minas;2015;1;55;4.7;0.0
3146206;Ouro Verde de Minas;2015;1;56;4.8;5464.7
3146206;Ouro Verde de Minas;2015;1;57;4.9;5464.7
3146206;Ouro Verde de Minas;2015;1;58;4.10;3092.62
3146206;Ouro Verde de Minas;2015;1;59;4.11;1554.39
3146206;Ouro Verde de Minas;2015;1;60;4.12;0.0
3146206;Ouro Verde de Minas;2015;1;67;1.2;81.05
3146206;Ouro Verde de Minas;2015;1;68;1.3;18.95
3146206;Ouro Verde de Minas;2015;1;73;5.5;0.3
3146206;Ouro Verde de Minas;2015;1;75;5.7;0.3
3146206;Ouro Verde de Minas;2015;1;82;5.3;99.4
3146206;Ouro Verde de Minas;2015;1;84;4.14;7241.26
3146206;Ouro Verde de Minas;2015;1;85;4.15;2486.61
3146206;Ouro Verde de Minas;2016;1;24;1.1;25.25
3146206;Ouro Verde de Minas;2016;1;28;2.1;10.62
