COD_ENTE;MUN;NUM_ANO;NUM_PERI;COD_INDI;COD_EXIB;VAL_INDI
3106606;Bertópolis;2015;1;24;1.1;30.32
3106606;Bertópolis;2015;1;28;2.1;0.0
3106606;Bertópolis;2015;1;29;2.2;73.23
3106606;Bertópolis;2015;1;30;2.3;0.0
3106606;Bertópolis;2015;1;31;2.4;19.28
3106606;Bertópolis;2015;1;32;2.5;77.42
3106606;Bertópolis;2015;1;33;2.6;0.0
3106606;Bertópolis;2015;1;34;2.7;0.0
3106606;Bertópolis;2015;1;35;2.8;22.24
3106606;Bertópolis;2015;1;36;2.9;0.0
3106606;Bertópolis;2015;1;38;3.1;0.0
3106606;Bertópolis;2015;1;39;3.2;99.17
3106606;Bertópolis;2015;1;42;3.5;59.83
3106606;Bertópolis;2015;1;43;3.6;9.97
3106606;Bertópolis;2015;1;44;4.1;4123.82
3106606;Bertópolis;2015;1;45;4.2;8207.5
3106606;Bertópolis;2015;1;46;4.3;0.0
3106606;Bertópolis;2015;1;47;2.10;152.96
3106606;Bertópolis;2015;1;48;2.11;86.87
3106606;Bertópolis;2015;1;49;2.12;13.12
3106606;Bertópolis;2015;1;52;4.4;0.0
3106606;Bertópolis;2015;1;53;4.5;0.0
3106606;Bertópolis;2015;1;54;4.6;0.0
3106606;Bertópolis;2015;1;55;4.7;0.0
3106606;Bertópolis;2015;1;56;4.8;6853.99
3106606;Bertópolis;2015;1;57;4.9;6853.99
3106606;Bertópolis;2015;1;58;4.10;4240.52
3106606;Bertópolis;2015;1;59;4.11;706.77
3106606;Bertópolis;2015;1;60;4.12;0.0
3106606;Bertópolis;2015;1;65;5.1;6.1
3106606;Bertópolis;2015;1;67;1.2;80.14
3106606;Bertópolis;2015;1;68;1.3;15.65
3106606;Bertópolis;2015;1;75;5.7;0.5
3106606;Bertópolis;2015;1;82;5.3;99.5
3106606;Bertópolis;2015;1;84;4.14;0.0
3106606;Bertópolis;2015;1;85;4.15;1869.49
3106606;Bertópolis;2016;1;24;1.1;25.56
3106606;Bertópolis;2016;1;28;2.1;0.0
3106606;Bertópolis;2016;1;29;2.2;99.99
3106606;Bertópolis;2016;1;30;2.3;0.0
3106606;Bertópolis;2016;1;31;2.4;12.32
3106606;Bertópolis;2016;1;32;2.5;62.13
3106606;Bertópolis;2016;1;33;2.6;0.0
3106606;Bertópolis;2016;1;34;2.7;0.0
3106606;Bertópolis;2016;1;35;2.8;14.46
3106606;Bertópolis;2016;1;36;2.9;0.0
3106606;Bertópolis;2016;1;38;3.1;0.0
3106606;Bertópolis;2016;1;39;3.2;98.68
3106606;Bertópolis;2016;1;42;3.5;36.6
3106606;Bertópolis;2016;1;43;3.6;6.18
3106606;Bertópolis;2016;1;44;4.1;3538.33
3106606;Bertópolis;2016;1;45;4.2;6828.01
3106606;Bertópolis;2016;1;46;4.3;0.0
3106606;Bertópolis;2016;1;47;2.10;361.97
3106606;Bertópolis;2016;1;48;2.11;76.91
3106606;Bertópolis;2016;1;49;2.12;23.83
3106606;Bertópolis;2016;1;52;4.4;0.0
3106606;Bertópolis;2016;1;53;4.5;0.0
3106606;Bertópolis;2016;1;54;4.6;5000.0
3106606;Bertópolis;2016;1;55;4.7;0.0
3106606;Bertópolis;2016;1;56;4.8;5965.47
3106606;Bertópolis;2016;1;57;4.9;5965.47
3106606;Bertópolis;2016;1;58;4.10;2880.9
3106606;Bertópolis;2016;1;59;4.11;486.91
3106606;Bertópolis;2016;1;60;4.12;0.0
3106606;Bertópolis;2016;1;65;5.1;6.1
3106606;Bertópolis;2016;1;67;1.2;93.86
3106606;Bertópolis;2016;1;68;1.3;6.14
3106606;Bertópolis;2016;1;75;5.7;0.4
3106606;Bertópolis;2016;1;82;5.3;99.6
3106606;Bertópolis;2016;1;84;4.14;0.0
3106606;Bertópolis;2016;1;85;4.15;3538.33
3106606;Bertópolis;2017;6;24;1.1;34.47
3106606;Bertópolis;2017;6;28;2.1;22.43
3106606;Bertópolis;2017;6;29;2.2;77.57
3106606;Bertópolis;2017;6;30;2.3;0.0
3106606;Bertópolis;2017;6;31;2.4;18.86
3106606;Bertópolis;2017;6;32;2.5;70.37
3106606;Bertópolis;2017;6;33;2.6;0.0
3106606;Bertópolis;2017;6;34;2.7;0.0
3106606;Bertópolis;2017;6;35;2.8;26.33
3106606;Bertópolis;2017;6;36;2.9;0.0
3106606;Bertópolis;2017;6;38;3.1;0.0
3106606;Bertópolis;2017;6;39;3.2;99.2
3106606;Bertópolis;2017;6;42;3.5;60.86
3106606;Bertópolis;2017;6;43;3.6;28.36
3106606;Bertópolis;2017;6;44;4.1;3431.37
3106606;Bertópolis;2017;6;45;4.2;9715.84
3106606;Bertópolis;2017;6;46;4.3;0.0
3106606;Bertópolis;2017;6;47;2.10;0.0
3106606;Bertópolis;2017;6;48;2.11;100.0
3106606;Bertópolis;2017;6;49;2.12;0.0
3106606;Bertópolis;2017;6;52;4.4;0.0
3106606;Bertópolis;2017;6;53;4.5;0.0
3106606;Bertópolis;2017;6;54;4.6;2267.29
3106606;Bertópolis;2017;6;55;4.7;0.0
3106606;Bertópolis;2017;6;56;4.8;6964.53
3106606;Bertópolis;2017;6;57;4.9;6964.53
3106606;Bertópolis;2017;6;58;4.10;4750.73
3106606;Bertópolis;2017;6;59;4.11;2213.8
3106606;Bertópolis;2017;6;60;4.12;0.0
3106606;Bertópolis;2017;6;61;4.13;0.0
3106606;Bertópolis;2017;6;65;5.1;5.9
3106606;Bertópolis;2017;6;67;1.2;62.18
3106606;Bertópolis;2017;6;68;1.3;37.82
3106606;Bertópolis;2017;6;75;5.7;0.4
3106606;Bertópolis;2017;6;82;5.3;99.6
3106606;Bertópolis;2017;6;84;4.14;1459.89
3106606;Bertópolis;2017;6;85;4.15;5545.37
3106606;Bertópolis;2018;6;24;1.1;28.59
3106606;Bertópolis;2018;6;28;2.1;0.0
3106606;Bertópolis;2018;6;29;2.2;59.28
3106606;Bertópolis;2018;6;30;2.3;0.0
3106606;Bertópolis;2018;6;31;2.4;16.03
3106606;Bertópolis;2018;6;32;2.5;77.26
3106606;Bertópolis;2018;6;33;2.6;0.0
3106606;Bertópolis;2018;6;34;2.7;0.0
3106606;Bertópolis;2018;6;35;2.8;37.3
3106606;Bertópolis;2018;6;36;2.9;0.0
3106606;Bertópolis;2018;6;38;3.1;0.0
3106606;Bertópolis;2018;6;39;3.2;98.76
3106606;Bertópolis;2018;6;42;3.5;78.07
3106606;Bertópolis;2018;6;43;3.6;15.22
3106606;Bertópolis;2018;6;44;4.1;2290.04
3106606;Bertópolis;2018;6;45;4.2;8841.65
3106606;Bertópolis;2018;6;46;4.3;0.0
3106606;Bertópolis;2018;6;47;2.10;0.0
3106606;Bertópolis;2018;6;48;2.11;113.49
3106606;Bertópolis;2018;6;49;2.12;0.0
3106606;Bertópolis;2018;6;52;4.4;0.0
3106606;Bertópolis;2018;6;53;4.5;2397.71
3106606;Bertópolis;2018;6;54;4.6;6250.0
3106606;Bertópolis;2018;6;55;4.7;0.0
3106606;Bertópolis;2018;6;56;4.8;5603.36
3106606;Bertópolis;2018;6;57;4.9;5603.36
3106606;Bertópolis;2018;6;58;4.10;4689.38
3106606;Bertópolis;2018;6;59;4.11;913.98
3106606;Bertópolis;2018;6;60;4.12;0.0
3106606;Bertópolis;2018;6;61;4.13;0.0
3106606;Bertópolis;2018;6;65;5.1;5.9
3106606;Bertópolis;2018;6;67;1.2;61.34
3106606;Bertópolis;2018;6;68;1.3;38.6
3106606;Bertópolis;2018;6;73;5.5;0.5
3106606;Bertópolis;2018;6;82;5.3;99.5
3106606;Bertópolis;2018;6;84;4.14;2093.38
3106606;Bertópolis;2018;6;85;4.15;2480.13
3106606;Bertópolis;2019;6;24;1.1;27.01
3106606;Bertópolis;2019;6;28;2.1;0.0
3106606;Bertópolis;2019;6;29;2.2;88.05
3106606;Bertópolis;2019;6;30;2.3;0.0
3106606;Bertópolis;2019;6;31;2.4;10.13
3106606;Bertópolis;2019;6;32;2.5;84.37
3106606;Bertópolis;2019;6;33;2.6;0.0
3106606;Bertópolis;2019;6;34;2.7;0.0
3106606;Bertópolis;2019;6;35;2.8;23.23
3106606;Bertópolis;2019;6;36;2.9;0.0
3106606;Bertópolis;2019;6;38;3.1;0.0
3106606;Bertópolis;2019;6;39;3.2;98.81
3106606;Bertópolis;2019;6;42;3.5;76.81
3106606;Bertópolis;2019;6;43;3.6;17.7
3106606;Bertópolis;2019;6;44;4.1;2023.83
3106606;Bertópolis;2019;6;45;4.2;13768.02
3106606;Bertópolis;2019;6;46;4.3;0.0
3106606;Bertópolis;2019;6;47;2.10;0.0
3106606;Bertópolis;2019;6;48;2.11;100.0
3106606;Bertópolis;2019;6;49;2.12;0.0
3106606;Bertópolis;2019;6;52;4.4;0.0
3106606;Bertópolis;2019;6;53;4.5;2375.07
3106606;Bertópolis;2019;6;54;4.6;5000.0
3106606;Bertópolis;2019;6;55;4.7;0.0
3106606;Bertópolis;2019;6;56;4.8;7935.28
3106606;Bertópolis;2019;6;57;4.9;7935.28
3106606;Bertópolis;2019;6;58;4.10;6449.38
3106606;Bertópolis;2019;6;59;4.11;1485.9
3106606;Bertópolis;2019;6;60;4.12;0.0
3106606;Bertópolis;2019;6;61;4.13;0.0
3106606;Bertópolis;2019;6;67;1.2;60.29
3106606;Bertópolis;2019;6;68;1.3;39.71
3106606;Bertópolis;2019;6;84;4.14;1707.66
3106606;Bertópolis;2019;6;85;4.15;2329.47
