NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_MESORREGIAO;CO_MESORREGIAO;NO_MICRORREGIAO;CO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;TP_DEPENDENCIA;TP_SITUACAO_FUNCIONAMENTO;IN_AGUA_INEXISTENTE;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_INEXISTENTE;IN_AREA_VERDE;IN_AUDITORIO;IN_BIBLIOTECA;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_PARQUE_INFANTIL;IN_QUADRA_ESPORTES;IN_QUADRA_ESPORTES_COBERTA;IN_QUADRA_ESPORTES_DESCOBERTA;IN_REFEITORIO;IN_SALA_DIRETORIA;IN_SALA_LEITURA;IN_SALA_PROFESSOR;IN_SECRETARIA;IN_SALA_ATENDIMENTO_ESPECIAL;IN_COMPUTADOR;IN_EQUIP_IMPRESSORA;IN_EQUIP_SOM;IN_EQUIP_TV;IN_EQUIP_MULTIMIDIA;IN_INTERNET;IN_ALIMENTACAO;TP_AEE;TP_ATIVIDADE_COMPLEMENTAR;IN_MEDIACAO_PRESENCIAL;IN_MEDIACAO_SEMIPRESENCIAL;IN_MEDIACAO_EAD;QT_MAT_BAS;QT_MAT_INF;QT_MAT_INF_CRE;QT_MAT_INF_PRE;QT_MAT_FUND;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_MED;QT_MAT_EJA_FUND;QT_MAT_ESP;QT_MAT_INF_INT;QT_MAT_INF_CRE_INT;QT_MAT_FUND_INT;QT_MAT_FUND_AI_INT;QT_MAT_FUND_AF_INT;QT_DOC_INF;QT_DOC_FUND;QT_DOC_FUND_AI;QT_DOC_FUND_AF;QT_DOC_EJA_FUND;QT_DOC_ESP;QT_TUR_INF;QT_TUR_FUND;QT_TUR_FUND_AI;QT_TUR_FUND_AF;QT_TUR_EJA_FUND;QT_TUR_ESP
NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_MESORREGIAO;CO_MESORREGIAO;NO_MICRORREGIAO;CO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;TP_DEPENDENCIA;TP_SITUACAO_FUNCIONAMENTO;IN_AGUA_INEXISTENTE;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_INEXISTENTE;IN_AREA_VERDE;IN_AUDITORIO;IN_BIBLIOTECA;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_PARQUE_INFANTIL;IN_QUADRA_ESPORTES;IN_QUADRA_ESPORTES_COBERTA;IN_QUADRA_ESPORTES_DESCOBERTA;IN_REFEITORIO;IN_SALA_DIRETORIA;IN_SALA_LEITURA;IN_SALA_PROFESSOR;IN_SECRETARIA;IN_SALA_ATENDIMENTO_ESPECIAL;IN_COMPUTADOR;IN_EQUIP_IMPRESSORA;IN_EQUIP_SOM;IN_EQUIP_TV;IN_EQUIP_MULTIMIDIA;IN_INTERNET;IN_ALIMENTACAO;TP_AEE;TP_ATIVIDADE_COMPLEMENTAR;IN_MEDIACAO_PRESENCIAL;IN_MEDIACAO_SEMIPRESENCIAL;IN_MEDIACAO_EAD;QT_MAT_BAS;QT_MAT_INF;QT_MAT_INF_CRE;QT_MAT_INF_PRE;QT_MAT_FUND;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_MED;QT_MAT_EJA_FUND;QT_MAT_ESP;QT_MAT_INF_INT;QT_MAT_INF_CRE_INT;QT_MAT_FUND_INT;QT_MAT_FUND_AI_INT;QT_MAT_FUND_AF_INT;QT_DOC_INF;QT_DOC_FUND;QT_DOC_FUND_AI;QT_DOC_FUND_AF;QT_DOC_EJA_FUND;QT_DOC_ESP;QT_TUR_INF;QT_TUR_FUND;QT_TUR_FUND_AI;QT_TUR_FUND_AF;QT_TUR_EJA_FUND;QT_TUR_ESP
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31148547;EM ARGENTINA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;13;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31148563;EM ANA OLIVEIRA FERNANDES;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;9;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31148652;EM STA RITA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;15;0;0;0;15;15;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31148679;EM STA ROSA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;12;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31148792;EM SAO MARCOS;3;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;10;0;0;0;10;10;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31148831;ESCOLA MUNICIPAL SENHORA APARECIDA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;36;0;0;0;36;36;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;4;0;4;0;0
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31148865;EM VITALINA AMARAL SILVA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;8;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31148873;EM MARIA RIBEIRO;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;18;0;0;0;18;18;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;0
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31148989;EM SAO JOAO;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;12;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31264750;EM SAO VICENTE DE PAULO;3;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;140;90;0;90;12;12;0;0;38;1;0;0;0;0;0;6;1;1;0;3;1;6;1;1;0;3;1
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31289787;C MUN INF CANTINHO DA CRIANCA;3;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;76;76;29;47;0;0;0;0;0;0;29;29;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31289795;C MUN DE EDUC INF MUNDO ENCANTADO;3;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;1;1;1;0;1;1;0;0;1;0;0;159;159;75;84;0;0;0;0;0;1;30;30;0;0;0;10;0;0;0;0;1;10;0;0;0;0;1
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31312169;ESCOLA MUNICIPAL SEBASTIAO LIMA FILHO;3;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;191;0;0;0;191;68;123;0;0;4;0;0;0;0;0;0;20;6;15;0;11;0;17;5;12;0;3
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31355330;CENTRO MUNICIPAL DE EDUCACAO INFANTIL BETANIA PINTO DE OLIVEIRA;3;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;242;242;89;153;0;0;0;0;0;2;29;29;0;0;0;16;0;0;0;0;3;16;0;0;0;0;2
2019;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31367125;CEMEI AQUARELA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;141;141;96;45;0;0;0;0;0;2;23;23;0;0;0;10;0;0;0;0;2;10;0;0;0;0;2
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31149802;EM JOSE DE AGUILAR;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;9;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31149811;EM JOSE RIBEIRO NEVES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31149918;ESCOLA MUNICIPAL SANTA FE;3;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;0;223;0;0;0;223;223;0;0;0;6;0;0;6;6;0;0;15;15;0;0;6;0;15;15;0;0;6
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31149977;EM CECILIA MEIRELES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;1;0;0;125;0;0;0;120;120;0;0;5;3;0;0;0;0;0;0;11;10;1;1;3;0;11;10;1;1;3
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31213080;EM DUQUE DE CAXIAS;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;111;0;0;0;111;54;57;0;0;0;0;0;0;0;0;0;11;5;6;0;0;0;9;5;4;0;0
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240842;PEM PEQUENO POLEGAR;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;37;37;0;37;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240851;PEM TRES PORQUINHOS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;6;6;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240869;PEM MENINO JESUS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;48;48;0;48;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240885;ESCOLA MUNICIPAL PINGO DE GENTE;3;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;180;180;58;122;0;0;0;0;0;4;38;16;0;0;0;9;0;0;0;0;2;9;0;0;0;0;2
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240893;PEM PEQUENO PRINCIPE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;11;11;0;11;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240907;PEM CHAPEUZINHO VERMELHO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;29;29;14;15;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240923;PEM STA CRUZ;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14;14;0;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
2019;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31312444;CESU DE ATALEIA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;29;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0
2019;Bertópolis;3106606;Vale do Mucuri;3104;Nanuque;31016;31150142;EM PEDRO ALVARES CABRAL;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;17;0;0;0;17;17;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;2;0;2;0;0
2019;Bertópolis;3106606;Vale do Mucuri;3104;Nanuque;31016;31239461;EM PROF WALDEMAR MENDES DE CASTRO;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;200;0;0;0;180;180;0;0;20;3;0;0;0;0;0;0;10;10;0;3;5;0;8;8;0;1;3
2019;Bertópolis;3106606;Vale do Mucuri;3104;Nanuque;31016;31327093;EM INFANTIL MUNDO MAGICO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;20;20;0;20;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2019;Bertópolis;3106606;Vale do Mucuri;3104;Nanuque;31016;31368865;CEMEI DONA JOSEFA SUCUPIRA JARDIM;3;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;165;165;83;82;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;11;0;0;0;0;0
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31146552;ESCOLA MUNICIPAL MARIA RIBEIRO TAVARES;3;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;332;67;0;67;265;265;0;0;0;21;0;0;0;0;0;3;10;10;0;0;9;3;10;10;0;0;9
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31146587;EM DR MANOEL ESTEVES OTONI;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;414;43;0;43;371;137;234;0;0;19;0;0;0;0;0;2;19;7;15;0;16;2;13;5;8;0;8
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31146609;EM AYMAR WESTIN NOBRE;3;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;237;52;0;52;185;185;0;0;0;3;0;0;0;0;0;3;8;8;0;0;3;3;7;7;0;0;2
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31146617;EM PRES TANCREDO NEVES;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;1;1;1;0;0;1;0;0;61;8;0;8;53;53;0;0;0;1;0;0;0;0;0;0;6;6;0;0;2;0;5;5;0;0;1
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31146641;EM DO POV DE FRANCISCO SA;3;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;1;1;0;1;1;0;0;1;0;0;53;8;0;8;45;45;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;3;1;2;0;0
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31150924;EM BRAZILINO RODRIGUES DE SOUZA;3;1;0;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;134;17;0;17;117;58;59;0;0;3;0;0;0;0;0;2;12;2;11;0;10;1;5;1;4;0;2
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31151017;EM NAGIB LAUAR;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;11;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31151025;EM OSCAR JOAO KRETLI;3;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;1;0;0;185;14;0;14;171;88;83;0;0;2;0;0;0;0;0;1;14;6;9;0;9;1;9;5;4;0;2
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31151220;EM SAO JOSE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;30;0;0;0;30;30;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;0
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31213187;PEM SITIO DO PICA PAU AMARELO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;24;22;0;22;2;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31279161;EM PROFA ARMINDA LOPES RIBEIRO;3;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;399;86;0;86;294;294;0;0;19;15;0;0;0;0;0;6;12;12;0;1;11;4;11;11;0;1;9
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31350036;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ELIR DE CASTRO PINTO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;1;1;0;0;1;0;0;78;78;78;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0
2019;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31365440;EM NELSON LISBOA DE MATOS;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;68;14;0;14;54;54;0;0;0;0;0;0;0;0;0;1;3;1;2;0;0;1;3;1;2;0;0
2019;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31151921;EM ANTONIO NUNES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;36;9;0;9;27;27;0;0;0;3;0;0;0;0;0;1;2;0;2;0;2;1;2;0;2;0;2
2019;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31151955;EM MARGARIDA BARROS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;0;51;14;0;14;37;37;0;0;0;1;0;0;0;0;0;2;3;0;3;0;2;1;2;0;2;0;1
2019;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31152005;EM COSTA E SILVA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;47;11;0;11;36;36;0;0;0;0;0;0;0;0;0;2;3;0;3;0;0;1;2;0;2;0;0
2019;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31152081;EM FRANCISCO RODRIGUES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;25;10;0;10;15;15;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;1;0;1
2019;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31152099;EM PORFIRIO FERREIRA;3;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;81;24;0;24;57;57;0;0;0;1;0;0;0;0;0;2;4;2;3;0;2;2;3;1;2;0;1
2019;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31152102;EM FREI ALVARO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;42;7;0;7;35;35;0;0;0;0;0;0;0;0;0;2;3;0;3;0;0;1;2;0;2;0;0
2019;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31152242;EM JOAQUIM MOREIRA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;14;0;0;0;14;14;0;0;0;2;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1
2019;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31152331;EM JOSE LOPES GOMES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;76;23;0;23;53;53;0;0;0;1;0;0;0;0;0;2;5;2;4;0;2;2;4;1;3;0;1
2019;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31290386;CENTRO INFANTIL MUNICIPAL PRIMEIROS PASSOS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;200;200;61;139;0;0;0;0;0;5;0;0;0;0;0;10;0;0;0;0;5;10;0;0;0;0;5
2019;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31326771;EM DE ENSINO FUNDAMENTAL DE CATUJI;3;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;0;1;0;0;297;0;0;0;267;267;0;0;30;8;0;0;0;0;0;0;12;12;0;2;8;0;11;11;0;1;7
2019;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31145971;ESCOLA MUNICIPAL DA FAZENDA AVENIDA;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;324;51;0;51;273;136;137;0;0;2;0;0;0;0;0;3;15;8;9;0;8;3;13;7;6;0;2
2019;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31277118;PEM GENTE INOCENTE;3;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;74;74;0;74;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
2019;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31289469;CRECHE MUN PEIXINHO DOURADO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;44;44;44;0;0;0;0;0;0;0;44;44;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0
2019;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31289477;CRECHE CIRANDINHA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;36;36;36;0;0;0;0;0;0;0;36;36;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0
2019;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31349704;EM JOAO GONCALVES DA ROCHA;3;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;236;0;0;0;236;236;0;0;0;3;0;0;0;0;0;0;13;13;0;0;5;0;11;11;0;0;3
2019;Franciscópolis;3126752;Vale do Mucuri;3104;Teófilo Otoni;31015;31154253;EM VICENTE MACEDO;3;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;263;0;0;0;263;263;0;0;0;8;0;0;26;26;0;0;20;20;0;0;13;0;13;13;0;0;6
2019;Franciscópolis;3126752;Vale do Mucuri;3104;Teófilo Otoni;31015;31350052;EM PROFESSORA AUREA SOUTO;3;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;12;0;0;0;12;12;0;0;0;1;0;0;0;0;0;0;3;0;3;0;3;0;1;0;1;0;1
2019;Franciscópolis;3126752;Vale do Mucuri;3104;Teófilo Otoni;31015;31355151;CENTRO MUNICIPAL DE EDUCACAO INFANTIL CRIANCA FELIZ;3;1;0;0;0;0;1;1;1;0;0;1;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;147;147;33;114;0;0;0;0;0;1;0;0;0;0;0;12;0;0;0;0;2;10;0;0;0;0;1
2019;Franciscópolis;3126752;Vale do Mucuri;3104;Teófilo Otoni;31015;31367168;PEM CRESCER E APRENDER;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;9;9;0;9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
2019;Frei Gaspar;3126802;Vale do Mucuri;3104;Teófilo Otoni;31015;31151491;EM ALMIRANTE BARROSO;3;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;1;0;0;25;4;0;4;21;21;0;0;0;0;0;0;0;0;0;1;3;1;2;0;0;1;3;1;2;0;0
2019;Frei Gaspar;3126802;Vale do Mucuri;3104;Teófilo Otoni;31015;31151556;EM ESTEVAO MONTEIRO;3;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;1;1;0;0;1;0;0;118;7;0;7;111;52;59;0;0;4;0;0;0;0;0;1;12;4;9;0;10;1;8;3;5;0;4
