NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_MESORREGIAO;CO_MESORREGIAO;NO_MICRORREGIAO;CO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;TP_DEPENDENCIA;TP_SITUACAO_FUNCIONAMENTO;IN_AGUA_INEXISTENTE;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_INEXISTENTE;IN_AREA_VERDE;IN_AUDITORIO;IN_BIBLIOTECA;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_PARQUE_INFANTIL;IN_QUADRA_ESPORTES;IN_QUADRA_ESPORTES_COBERTA;IN_QUADRA_ESPORTES_DESCOBERTA;IN_REFEITORIO;IN_SALA_DIRETORIA;IN_SALA_LEITURA;IN_SALA_PROFESSOR;IN_SECRETARIA;IN_SALA_ATENDIMENTO_ESPECIAL;IN_COMPUTADOR;IN_EQUIP_IMPRESSORA;IN_EQUIP_SOM;IN_EQUIP_TV;IN_EQUIP_MULTIMIDIA;IN_INTERNET;IN_ALIMENTACAO;TP_AEE;TP_ATIVIDADE_COMPLEMENTAR;IN_MEDIACAO_PRESENCIAL;IN_MEDIACAO_SEMIPRESENCIAL;IN_MEDIACAO_EAD;QT_MAT_BAS;QT_MAT_INF;QT_MAT_INF_CRE;QT_MAT_INF_PRE;QT_MAT_FUND;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_MED;QT_MAT_EJA_FUND;QT_MAT_ESP;QT_MAT_INF_INT;QT_MAT_INF_CRE_INT;QT_MAT_FUND_INT;QT_MAT_FUND_AI_INT;QT_MAT_FUND_AF_INT;QT_DOC_INF;QT_DOC_FUND;QT_DOC_FUND_AI;QT_DOC_FUND_AF;QT_DOC_EJA_FUND;QT_DOC_ESP;QT_TUR_INF;QT_TUR_FUND;QT_TUR_FUND_AI;QT_TUR_FUND_AF;QT_TUR_EJA_FUND;QT_TUR_ESP
2022;Ataléia;3104700;Vale do Mucuri;4;Teófilo Otoni;15;31240869;PEM MENINO JESUS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;37;37;0;37;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;2;0;0;0;0;1
2022;Ataléia;3104700;Vale do Mucuri;4;Teófilo Otoni;15;31240885;ESCOLA MUNICIPAL PINGO DE GENTE;3;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;145;145;42;103;0;0;0;0;0;1;21;6;0;0;0;8;0;0;0;0;1;8;0;0;0;0;1
2022;Ataléia;3104700;Vale do Mucuri;4;Teófilo Otoni;15;31240893;PEM PEQUENO PRINCIPE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;24;24;0;24;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2022;Ataléia;3104700;Vale do Mucuri;4;Teófilo Otoni;15;31240907;PEM CHAPEUZINHO VERMELHO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;14;14;0;14;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2022;Ataléia;3104700;Vale do Mucuri;4;Teófilo Otoni;15;31240923;PEM STA CRUZ;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;14;14;0;14;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;1
2022;Ataléia;3104700;Vale do Mucuri;4;Teófilo Otoni;15;31312444;CESU DE ATALEIA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;0;25;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0
2022;Bertópolis;3106606;Vale do Mucuri;4;Nanuque;16;31150142;EM PEDRO ALVARES CABRAL;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;8;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;1;0;0
2022;Bertópolis;3106606;Vale do Mucuri;4;Nanuque;16;31239461;EM PROF WALDEMAR MENDES DE CASTRO;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;179;0;0;0;170;170;0;0;9;7;0;0;0;0;0;0;12;12;0;1;7;0;10;10;0;1;5
2022;Bertópolis;3106606;Vale do Mucuri;4;Nanuque;16;31327093;EM INFANTIL MUNDO MAGICO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;22;22;0;22;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;2;0;0;0;0;1
2022;Bertópolis;3106606;Vale do Mucuri;4;Nanuque;16;31368865;CEMEI DONA JOSEFA SUCUPIRA JARDIM;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;128;128;71;57;0;0;0;0;0;1;0;0;0;0;0;12;0;0;0;0;3;10;0;0;0;0;1
2022;Bertópolis;3106606;Vale do Mucuri;4;Nanuque;16;31379581;EM DE ENSINO FUNDAMENTAL - ANOS INICIAIS;3;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;86;0;0;0;78;78;0;0;8;0;0;0;0;0;0;0;9;9;0;1;0;0;5;5;0;1;0
2022;Carlos Chagas;3113701;Vale do Mucuri;4;Nanuque;16;31146552;ESCOLA MUNICIPAL MARIA RIBEIRO TAVARES;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;257;49;0;49;208;208;0;0;0;6;0;0;0;0;0;2;11;11;0;0;5;3;10;10;0;0;5
2022;Carlos Chagas;3113701;Vale do Mucuri;4;Nanuque;16;31146587;ESCOLA MUNICIPAL DOUTOR MANOEL ESTEVES OTONI;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;1;1;1;0;0;1;0;0;438;47;0;47;391;138;253;0;0;28;0;0;0;0;0;3;26;7;21;0;24;3;16;6;10;0;12
2022;Carlos Chagas;3113701;Vale do Mucuri;4;Nanuque;16;31146609;ESCOLA MUNICIPAL AYMAR WESTIN NOBRE;3;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;249;61;0;61;188;188;0;0;0;5;0;0;0;0;0;4;11;11;0;0;5;4;9;9;0;0;3
2022;Carlos Chagas;3113701;Vale do Mucuri;4;Nanuque;16;31146617;ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;0;1;0;0;44;11;0;11;33;33;0;0;0;2;0;0;0;0;0;1;3;0;3;0;2;1;2;0;2;0;1
2022;Carlos Chagas;3113701;Vale do Mucuri;4;Nanuque;16;31146641;ESCOLA MUNICIPAL DO POVOADO DE FRANCISCO SA;3;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;43;9;0;9;34;34;0;0;0;1;0;0;0;0;0;0;4;2;3;0;2;0;3;1;2;0;1
2022;Carlos Chagas;3113701;Vale do Mucuri;4;Nanuque;16;31150924;ESCOLA MUNICIPAL BRAZILINO RODRIGUES DE SOUZA;3;1;0;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;101;11;0;11;90;49;41;0;0;2;0;0;0;0;0;1;12;2;11;0;10;1;5;1;4;0;2
2022;Carlos Chagas;3113701;Vale do Mucuri;4;Nanuque;16;31151025;ESCOLA MUNICIPAL OSCAR JOAO KRETLI;3;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;1;0;0;1;0;0;147;16;0;16;131;62;69;0;0;2;0;0;0;0;0;1;13;4;10;0;9;1;8;3;5;0;2
2022;Carlos Chagas;3113701;Vale do Mucuri;4;Nanuque;16;31151220;ESCOLA MUNICIPAL SAO JOSE;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;81;19;0;19;62;62;0;0;0;4;0;0;0;0;0;0;5;3;3;0;3;0;4;2;2;0;2
2022;Carlos Chagas;3113701;Vale do Mucuri;4;Nanuque;16;31213187;PEM SITIO DO PICA PAU AMARELO;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;0;16;16;0;16;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0
2022;Carlos Chagas;3113701;Vale do Mucuri;4;Nanuque;16;31279161;ESCOLA MUNICIPAL PROFESSORA ARMINDA LOPES RIBEIRO;3;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;0;1;1;1;0;0;1;0;0;339;80;0;80;246;246;0;0;13;17;0;0;0;0;0;4;13;13;0;1;9;4;12;12;0;4;8
2022;Carlos Chagas;3113701;Vale do Mucuri;4;Nanuque;16;31350036;CENTRO EDUCACIONAL INFANTIL ELIR DE CASTRO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;1;1;0;0;1;0;0;83;83;83;0;0;0;0;0;0;1;0;0;0;0;0;6;0;0;0;0;1;6;0;0;0;0;1
2022;Carlos Chagas;3113701;Vale do Mucuri;4;Nanuque;16;31365440;ESCOLA MUNICIPAL NELSON LISBOA DE MATOS;3;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;69;19;0;19;50;50;0;0;0;0;0;0;0;0;0;1;5;4;2;0;0;1;4;3;1;0;0
2022;Catuji;3115458;Vale do Mucuri;4;Teófilo Otoni;15;31151921;EM ANTONIO NUNES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;37;8;0;8;29;29;0;0;0;3;0;0;3;3;0;1;3;0;3;0;3;1;2;0;2;0;2
2022;Catuji;3115458;Vale do Mucuri;4;Teófilo Otoni;15;31151955;EM MARGARIDA BARROS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;61;19;0;19;42;42;0;0;0;2;0;0;16;16;0;1;3;0;3;0;3;1;2;0;2;0;2
2022;Catuji;3115458;Vale do Mucuri;4;Teófilo Otoni;15;31152005;ESCOLA MUNICIPAL COSTA E SILVA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;0;0;31;10;0;10;21;21;0;0;0;0;0;0;9;9;0;1;3;0;3;0;0;1;2;0;2;0;0
2022;Catuji;3115458;Vale do Mucuri;4;Teófilo Otoni;15;31152081;EM FRANCISCO RODRIGUES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;25;10;0;10;15;15;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1;1;0;1;0;0
2022;Catuji;3115458;Vale do Mucuri;4;Teófilo Otoni;15;31152099;EM PORFIRIO FERREIRA;3;1;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;84;19;0;19;65;65;0;0;0;2;0;0;27;27;0;1;5;4;2;0;3;1;4;3;1;0;2
2022;Catuji;3115458;Vale do Mucuri;4;Teófilo Otoni;15;31152102;ESCOLA MUNICIPAL FREI ALVARO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;40;13;0;13;27;27;0;0;0;1;1;0;0;0;0;1;3;0;3;0;1;1;2;0;2;0;1
2022;Catuji;3115458;Vale do Mucuri;4;Teófilo Otoni;15;31152242;EM JOAQUIM MOREIRA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;8;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;1;0;0
2022;Catuji;3115458;Vale do Mucuri;4;Teófilo Otoni;15;31152331;ESCOLA MUNICIPAL JOSE LOPES GOMES;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;58;20;0;20;38;38;0;0;0;0;0;0;13;13;0;1;3;0;3;0;0;1;2;0;2;0;0
2022;Catuji;3115458;Vale do Mucuri;4;Teófilo Otoni;15;31290386;CENTRO INFANTIL MUNICIPAL PRIMEIROS PASSOS;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;198;198;75;123;0;0;0;0;0;4;3;2;0;0;0;11;0;0;0;0;3;11;0;0;0;0;3
2022;Catuji;3115458;Vale do Mucuri;4;Teófilo Otoni;15;31326771;EM DE ENSINO FUNDAMENTAL DE CATUJI;3;1;0;0;0;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;228;0;0;0;228;228;0;0;0;12;0;0;84;84;0;0;11;11;0;0;8;0;9;9;0;0;6
2022;Crisólita;3120151;Vale do Mucuri;4;Nanuque;16;31145971;ESCOLA MUNICIPAL DA FAZENDA AVENIDA;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;288;53;0;53;235;113;122;0;0;4;0;0;0;0;0;3;16;10;8;0;9;3;13;7;6;0;3
2022;Crisólita;3120151;Vale do Mucuri;4;Nanuque;16;31277118;PEM GENTE INOCENTE;3;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;87;87;0;87;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;1;4;0;0;0;0;1
2022;Crisólita;3120151;Vale do Mucuri;4;Nanuque;16;31289469;CRECHE MUN PEIXINHO DOURADO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;86;86;86;0;0;0;0;0;0;0;86;86;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
2022;Crisólita;3120151;Vale do Mucuri;4;Nanuque;16;31289477;CRECHE CIRANDINHA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;38;38;38;0;0;0;0;0;0;1;38;38;0;0;0;3;0;0;0;0;1;3;0;0;0;0;1
2022;Crisólita;3120151;Vale do Mucuri;4;Nanuque;16;31349704;ESCOLA MUNICIPAL JOAO GONCALVES DA ROCHA;3;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;0;0;216;0;0;0;216;216;0;0;0;5;0;0;0;0;0;0;12;12;0;0;6;0;10;10;0;0;4
2022;Franciscópolis;3126752;Vale do Mucuri;4;Teófilo Otoni;15;31154253;EM VICENTE MACEDO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;1;1;1;0;1;0;0;228;0;0;0;228;228;0;0;0;7;0;0;7;7;0;0;15;15;0;0;7;0;13;13;0;0;5
2022;Franciscópolis;3126752;Vale do Mucuri;4;Teófilo Otoni;15;31350052;EM PROFESSORA AUREA SOUTO;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;9;0;0;0;9;9;0;0;0;1;0;0;0;0;0;0;2;0;2;0;2;0;1;0;1;0;1
